epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1860,8717.65,0.86787,0.70977,1.39837,0.77733,0.61979,0.68839,0.37318,1.74803,1.17993,2.2755,0.00917955,0.00917955,0.00917955
1861,8722.26,0.83212,0.66995,1.37127,0.78017,0.61681,0.68645,0.37557,1.75001,1.17579,2.27556,0.00917869,0.00917869,0.00917869
1862,8727.07,0.84067,0.69165,1.37356,0.78176,0.62123,0.68687,0.3721,1.75409,1.17688,2.27983,0.00917783,0.00917783,0.00917783
1863,8731.68,0.85021,0.70872,1.36085,0.77807,0.62341,0.68625,0.37421,1.75354,1.18123,2.27911,0.00917697,0.00917697,0.00917697
1864,8736.36,0.81647,0.66026,1.36582,0.78702,0.61616,0.68631,0.37636,1.75174,1.1815,2.27813,0.00917611,0.00917611,0.00917611
1865,8740.97,0.8026,0.70582,1.38157,0.78822,0.63684,0.69414,0.37642,1.7508,1.18364,2.27429,0.00917525,0.00917525,0.00917525
1866,8745.62,0.84621,0.66528,1.39675,0.78731,0.64692,0.69892,0.38058,1.7545,1.18179,2.27831,0.00917439,0.00917439,0.00917439
1867,8750.36,0.86024,0.71189,1.39354,0.78386,0.64692,0.69867,0.37883,1.75528,1.18095,2.27848,0.00917353,0.00917353,0.00917353
1868,8755.02,0.80556,0.66482,1.34409,0.78286,0.64692,0.69895,0.38083,1.75477,1.17835,2.28014,0.00917267,0.00917267,0.00917267
1869,8759.62,0.80358,0.62331,1.37639,0.79695,0.65028,0.69905,0.38028,1.75938,1.17182,2.28656,0.00917181,0.00917181,0.00917181
1870,8764.3,0.84003,0.75335,1.4022,0.80237,0.64972,0.69956,0.3831,1.7561,1.16833,2.28332,0.00917095,0.00917095,0.00917095
1871,8768.9,0.82942,0.6827,1.40598,0.80142,0.65799,0.71063,0.3832,1.75591,1.1692,2.28206,0.00917009,0.00917009,0.00917009
1872,8773.56,0.87153,0.70166,1.4063,0.79136,0.68294,0.7194,0.38341,1.75202,1.16596,2.28128,0.00916923,0.00916923,0.00916923
1873,8778.16,0.79337,0.65314,1.31281,0.80219,0.67162,0.72103,0.38416,1.75258,1.159,2.28302,0.00916836,0.00916836,0.00916836
1874,8782.82,0.82333,0.65009,1.37373,0.81222,0.67758,0.72151,0.38795,1.75387,1.15537,2.28624,0.0091675,0.0091675,0.0091675
1875,8787.59,0.84938,0.65969,1.37684,0.81209,0.67296,0.72068,0.39035,1.75406,1.14991,2.28948,0.00916664,0.00916664,0.00916664
1876,8792.26,0.79093,0.66693,1.34719,0.81143,0.67116,0.7234,0.39089,1.7554,1.13542,2.29152,0.00916577,0.00916577,0.00916577
1877,8796.85,0.80839,0.62712,1.35108,0.79827,0.65523,0.70817,0.38938,1.75236,1.13512,2.29188,0.00916491,0.00916491,0.00916491
1878,8801.52,0.81907,0.67223,1.37406,0.79674,0.65163,0.70837,0.38795,1.7472,1.13284,2.28985,0.00916405,0.00916405,0.00916405
1879,8806.13,0.85336,0.67589,1.38525,0.79514,0.64784,0.70939,0.38872,1.74792,1.13207,2.29402,0.00916318,0.00916318,0.00916318
1880,8810.8,0.85991,0.68169,1.38754,0.78669,0.64007,0.71005,0.38625,1.74932,1.12566,2.29812,0.00916232,0.00916232,0.00916232
1881,8815.42,0.84654,0.69112,1.39223,0.7951,0.6382,0.70985,0.38706,1.75578,1.11985,2.30653,0.00916145,0.00916145,0.00916145
1882,8820.11,0.83132,0.70674,1.36605,0.76815,0.67168,0.7144,0.38965,1.75774,1.11586,2.3099,0.00916058,0.00916058,0.00916058
1883,8824.7,0.88203,0.71949,1.4288,0.76894,0.67922,0.72312,0.39021,1.75737,1.11564,2.30988,0.00915972,0.00915972,0.00915972
1884,8829.37,0.82371,0.64605,1.34791,0.78094,0.6781,0.7218,0.39066,1.76403,1.10971,2.31558,0.00915885,0.00915885,0.00915885
1885,8833.97,0.85286,0.70041,1.37728,0.78272,0.679,0.72321,0.39545,1.76617,1.10736,2.31371,0.00915798,0.00915798,0.00915798
1886,8838.61,0.87053,0.66985,1.39406,0.80091,0.69752,0.73773,0.39752,1.76487,1.10677,2.31079,0.00915711,0.00915711,0.00915711
1887,8843.23,0.85892,0.69468,1.40152,0.79444,0.6952,0.73815,0.39863,1.76231,1.10036,2.30833,0.00915625,0.00915625,0.00915625
1888,8847.9,0.85602,0.70107,1.38865,0.79093,0.70118,0.73832,0.39921,1.7667,1.09807,2.31258,0.00915538,0.00915538,0.00915538
1889,8852.62,0.84439,0.68831,1.3733,0.78929,0.69974,0.73848,0.39395,1.7678,1.09243,2.31526,0.00915451,0.00915451,0.00915451
1890,8857.29,0.81472,0.6493,1.3571,0.78967,0.69667,0.7408,0.39463,1.77398,1.09755,2.32251,0.00915364,0.00915364,0.00915364
1891,8861.87,0.87335,0.71818,1.40348,0.7874,0.69304,0.74365,0.39335,1.77747,1.10477,2.32636,0.00915277,0.00915277,0.00915277
1892,8866.75,0.872,0.7047,1.42112,0.81257,0.68516,0.7585,0.39811,1.7814,1.11081,2.32921,0.0091519,0.0091519,0.0091519
1893,8871.35,0.87273,0.69354,1.43358,0.84582,0.67738,0.76128,0.39731,1.78559,1.11482,2.33185,0.00915103,0.00915103,0.00915103
1894,8876.02,0.85009,0.71123,1.4054,0.84852,0.67329,0.76296,0.39651,1.78681,1.11591,2.33495,0.00915016,0.00915016,0.00915016
1895,8880.61,0.82405,0.66065,1.38202,0.85645,0.65914,0.76243,0.39353,1.7919,1.11952,2.34142,0.00914929,0.00914929,0.00914929
1896,8885.28,0.87178,0.72229,1.40316,0.86731,0.65317,0.75828,0.39519,1.79248,1.11864,2.34267,0.00914841,0.00914841,0.00914841
1897,8889.89,0.87812,0.73492,1.40884,0.84625,0.65915,0.75678,0.39254,1.79598,1.11905,2.3473,0.00914754,0.00914754,0.00914754
1898,8894.53,0.86945,0.68721,1.40688,0.83749,0.66328,0.75511,0.39456,1.79797,1.12477,2.35006,0.00914667,0.00914667,0.00914667
1899,8899.1,0.8896,0.7334,1.41424,0.84434,0.66018,0.75044,0.39329,1.79418,1.12551,2.34484,0.0091458,0.0091458,0.0091458
1900,8903.76,0.88183,0.68106,1.35003,0.83817,0.65618,0.75329,0.39454,1.79564,1.12846,2.34745,0.00914492,0.00914492,0.00914492
1901,8908.56,0.90756,0.7589,1.42031,0.83034,0.66667,0.74952,0.3948,1.79604,1.12611,2.35447,0.00914405,0.00914405,0.00914405
1902,8913.24,0.82461,0.65172,1.3755,0.8298,0.65874,0.7593,0.39682,1.80453,1.12646,2.3649,0.00914317,0.00914317,0.00914317
1903,8917.88,0.80123,0.62562,1.35203,0.8296,0.65707,0.75937,0.39399,1.80819,1.1331,2.36975,0.0091423,0.0091423,0.0091423
1904,8922.54,0.78654,0.65175,1.36601,0.83726,0.6536,0.75922,0.39251,1.80882,1.1426,2.37239,0.00914142,0.00914142,0.00914142
1905,8927.31,0.89976,0.73196,1.41994,0.86625,0.64365,0.75848,0.39085,1.80708,1.14346,2.36858,0.00914055,0.00914055,0.00914055
1906,8931.98,0.82815,0.69014,1.36375,0.8658,0.64203,0.75996,0.39592,1.81114,1.14345,2.36971,0.00913967,0.00913967,0.00913967
1907,8936.57,0.89927,0.73335,1.40028,0.86053,0.6368,0.76116,0.39652,1.81681,1.13436,2.37628,0.0091388,0.0091388,0.0091388
1908,8941.22,0.87443,0.71925,1.39883,0.86726,0.63468,0.76488,0.39795,1.812,1.12951,2.36977,0.00913792,0.00913792,0.00913792
1909,8945.81,0.84818,0.67525,1.35067,0.86595,0.63522,0.76543,0.3958,1.81932,1.12966,2.37539,0.00913704,0.00913704,0.00913704
1910,8950.48,0.80432,0.61473,1.35405,0.87352,0.6349,0.76455,0.39648,1.82446,1.13009,2.37927,0.00913617,0.00913617,0.00913617
1911,8955.08,0.84907,0.6628,1.35024,0.86441,0.63366,0.76421,0.39744,1.82585,1.13452,2.37866,0.00913529,0.00913529,0.00913529
1912,8959.72,0.85997,0.66681,1.38798,0.86785,0.6363,0.76646,0.40251,1.83299,1.13411,2.38462,0.00913441,0.00913441,0.00913441
1913,8964.33,0.8928,0.68494,1.39764,0.8541,0.62591,0.75723,0.39911,1.83264,1.12943,2.38333,0.00913353,0.00913353,0.00913353
1914,8969.01,0.8523,0.6693,1.38399,0.84857,0.63516,0.75867,0.40104,1.83195,1.12518,2.38022,0.00913265,0.00913265,0.00913265
1915,8973.62,0.83748,0.67506,1.36597,0.85306,0.64149,0.75725,0.40038,1.83582,1.11623,2.38449,0.00913177,0.00913177,0.00913177
1916,8978.29,0.82903,0.65074,1.3626,0.87134,0.64709,0.76018,0.40368,1.83701,1.11244,2.3826,0.00913089,0.00913089,0.00913089
1917,8982.88,0.83344,0.64617,1.39747,0.85268,0.62938,0.75277,0.40524,1.83369,1.11138,2.37778,0.00913001,0.00913001,0.00913001
1918,8987.52,0.85692,0.72122,1.42996,0.85109,0.63153,0.75333,0.40554,1.83067,1.11098,2.37344,0.00912913,0.00912913,0.00912913
1919,8992.13,0.86762,0.696,1.41238,0.85891,0.62791,0.75218,0.40498,1.82695,1.10539,2.36729,0.00912825,0.00912825,0.00912825
1920,8996.78,0.84824,0.67273,1.35239,0.85544,0.62791,0.74978,0.4023,1.82663,1.09334,2.36441,0.00912737,0.00912737,0.00912737
1921,9001.36,0.86047,0.71595,1.42471,0.87861,0.64643,0.76958,0.40619,1.82107,1.09114,2.35998,0.00912649,0.00912649,0.00912649
1922,9006.02,0.83734,0.69295,1.39737,0.87303,0.64643,0.77042,0.40604,1.82079,1.08561,2.35995,0.0091256,0.0091256,0.0091256
1923,9010.79,0.80484,0.64584,1.3649,0.87434,0.63717,0.77123,0.40944,1.81817,1.08252,2.35766,0.00912472,0.00912472,0.00912472
1924,9015.46,0.80005,0.67506,1.36237,0.88718,0.63717,0.7727,0.4099,1.815,1.08016,2.35381,0.00912384,0.00912384,0.00912384
1925,9020.04,0.85175,0.69767,1.38986,0.88505,0.63717,0.77398,0.41008,1.81081,1.07622,2.35056,0.00912295,0.00912295,0.00912295
1926,9024.69,0.85128,0.67205,1.37204,0.89882,0.63717,0.77773,0.41057,1.81435,1.07027,2.35605,0.00912207,0.00912207,0.00912207
1927,9029.29,0.87655,0.69346,1.42691,0.89414,0.63717,0.77943,0.41435,1.81315,1.07433,2.35458,0.00912119,0.00912119,0.00912119
1928,9033.95,0.85178,0.718,1.38323,0.89015,0.63717,0.77992,0.41394,1.818,1.07854,2.35694,0.0091203,0.0091203,0.0091203
1929,9038.69,0.85074,0.66503,1.39224,0.88662,0.63717,0.78063,0.41529,1.81986,1.08143,2.3588,0.00911942,0.00911942,0.00911942
1930,9043.38,0.83895,0.66558,1.38997,0.84551,0.65647,0.77949,0.41406,1.81829,1.08877,2.35554,0.00911853,0.00911853,0.00911853
1931,9047.98,0.79269,0.59045,1.31834,0.84503,0.65688,0.77915,0.41194,1.82473,1.08732,2.35979,0.00911764,0.00911764,0.00911764
1932,9052.64,0.78518,0.62945,1.32444,0.85348,0.65694,0.77863,0.41005,1.82684,1.08739,2.36168,0.00911676,0.00911676,0.00911676
1933,9057.26,0.83526,0.69466,1.3776,0.77442,0.71917,0.77894,0.40664,1.82714,1.08443,2.36259,0.00911587,0.00911587,0.00911587
1934,9061.94,0.79848,0.65286,1.37508,0.86608,0.65787,0.77749,0.407,1.82348,1.08438,2.35891,0.00911498,0.00911498,0.00911498
1935,9066.53,0.83031,0.68048,1.36496,0.86202,0.65835,0.77923,0.40671,1.82217,1.08193,2.35878,0.0091141,0.0091141,0.0091141
1936,9071.35,0.81938,0.68519,1.36566,0.86125,0.65844,0.77942,0.40526,1.81856,1.0791,2.35731,0.00911321,0.00911321,0.00911321
1937,9075.99,0.79008,0.63547,1.3697,0.86519,0.65661,0.76767,0.40637,1.82142,1.07593,2.36134,0.00911232,0.00911232,0.00911232
1938,9080.67,0.78746,0.63092,1.3454,0.86577,0.65651,0.76789,0.40616,1.81903,1.07659,2.3582,0.00911143,0.00911143,0.00911143
1939,9085.25,0.8089,0.66341,1.36355,0.87996,0.66402,0.77031,0.4057,1.81938,1.08167,2.35949,0.00911054,0.00911054,0.00911054
1940,9089.94,0.7906,0.66509,1.36093,0.86927,0.66225,0.76748,0.40627,1.81874,1.09276,2.35524,0.00910965,0.00910965,0.00910965
1941,9094.55,0.85652,0.65627,1.38035,0.87701,0.65762,0.76784,0.40666,1.81949,1.09008,2.35344,0.00910876,0.00910876,0.00910876
1942,9099.2,0.81533,0.69709,1.38913,0.8844,0.6598,0.76904,0.41,1.82,1.09047,2.35082,0.00910787,0.00910787,0.00910787
1943,9103.82,0.85344,0.68968,1.37883,0.87474,0.65281,0.7671,0.40703,1.82093,1.09241,2.35123,0.00910698,0.00910698,0.00910698
1944,9108.51,0.82225,0.65279,1.35208,0.86899,0.65668,0.76632,0.40728,1.82244,1.08789,2.35215,0.00910609,0.00910609,0.00910609
1945,9113.11,0.87994,0.68337,1.38904,0.86528,0.65911,0.76526,0.405,1.82303,1.07973,2.35453,0.0091052,0.0091052,0.0091052
1946,9117.77,0.80177,0.64449,1.34895,0.87595,0.65827,0.77102,0.40713,1.81849,1.07019,2.35107,0.00910431,0.00910431,0.00910431
1947,9122.38,0.85731,0.74345,1.40509,0.87927,0.65589,0.77155,0.40793,1.81867,1.06689,2.35462,0.00910341,0.00910341,0.00910341
1948,9127.07,0.83581,0.68951,1.35294,0.87095,0.64953,0.77417,0.40442,1.81376,1.06827,2.3493,0.00910252,0.00910252,0.00910252
1949,9131.66,0.81422,0.66778,1.33951,0.85437,0.66727,0.7747,0.40674,1.81539,1.06821,2.3513,0.00910163,0.00910163,0.00910163
1950,9136.32,0.85748,0.73306,1.38779,0.84378,0.6713,0.77309,0.40561,1.81925,1.06804,2.35644,0.00910074,0.00910074,0.00910074
1951,9140.88,0.79291,0.63957,1.3644,0.83355,0.65623,0.77253,0.40571,1.81543,1.07136,2.35133,0.00909984,0.00909984,0.00909984
1952,9145.76,0.83591,0.67573,1.36137,0.82806,0.67881,0.77326,0.40683,1.81587,1.06848,2.35363,0.00909895,0.00909895,0.00909895
1953,9150.35,0.83854,0.66542,1.36114,0.81603,0.6793,0.77278,0.4077,1.81185,1.07378,2.34922,0.00909805,0.00909805,0.00909805
1954,9155.06,0.85857,0.66694,1.38124,0.81791,0.67665,0.77227,0.40537,1.81482,1.07831,2.34909,0.00909716,0.00909716,0.00909716
1955,9159.65,0.83892,0.64323,1.35361,0.82231,0.67223,0.77285,0.40308,1.8156,1.07933,2.35073,0.00909626,0.00909626,0.00909626
1956,9164.33,0.87869,0.71193,1.41129,0.84809,0.65765,0.764,0.40137,1.81468,1.08133,2.35341,0.00909537,0.00909537,0.00909537
1957,9168.94,0.83582,0.66129,1.38476,0.84097,0.65934,0.76253,0.39777,1.80884,1.07629,2.34859,0.00909447,0.00909447,0.00909447
1958,9173.62,0.81797,0.63191,1.33805,0.83882,0.65905,0.75982,0.39921,1.8095,1.07052,2.35078,0.00909357,0.00909357,0.00909357
1959,9178.22,0.83027,0.72053,1.37111,0.85704,0.64747,0.75714,0.3965,1.80204,1.07209,2.34456,0.00909267,0.00909267,0.00909267
1960,9182.9,0.84234,0.67838,1.36354,0.86014,0.64682,0.75591,0.39322,1.79846,1.07054,2.34227,0.00909178,0.00909178,0.00909178
1961,9187.5,0.7943,0.60493,1.33011,0.868,0.65053,0.75359,0.39628,1.80205,1.0654,2.34296,0.00909088,0.00909088,0.00909088
1962,9192.15,0.79372,0.58409,1.323,0.86899,0.65125,0.7548,0.40098,1.8014,1.06417,2.34264,0.00908998,0.00908998,0.00908998
1963,9196.81,0.86692,0.67778,1.38355,0.86952,0.65123,0.75556,0.402,1.80183,1.0615,2.34397,0.00908908,0.00908908,0.00908908
1964,9201.58,0.84886,0.68391,1.35293,0.86962,0.65038,0.75558,0.40203,1.80273,1.0636,2.34523,0.00908818,0.00908818,0.00908818
1965,9206.19,0.8378,0.69885,1.36462,0.87024,0.65209,0.75621,0.4014,1.80749,1.06129,2.34977,0.00908728,0.00908728,0.00908728
1966,9210.86,0.85361,0.6673,1.36465,0.86484,0.65238,0.75841,0.40302,1.80524,1.061,2.34802,0.00908638,0.00908638,0.00908638
1967,9215.44,0.801,0.68009,1.34687,0.85973,0.6524,0.75814,0.40359,1.80256,1.05735,2.34632,0.00908548,0.00908548,0.00908548
1968,9220.11,0.83016,0.64286,1.36954,0.85849,0.65239,0.75831,0.4042,1.79378,1.06062,2.33717,0.00908458,0.00908458,0.00908458
1969,9224.71,0.80354,0.64744,1.33804,0.85849,0.65178,0.7589,0.40277,1.79221,1.05811,2.33685,0.00908368,0.00908368,0.00908368
1970,9229.37,0.84333,0.67702,1.37121,0.85884,0.6515,0.76492,0.40435,1.79552,1.05514,2.3442,0.00908278,0.00908278,0.00908278
1971,9233.98,0.81566,0.65964,1.35618,0.86004,0.65046,0.76626,0.40402,1.79357,1.05809,2.34034,0.00908188,0.00908188,0.00908188
1972,9238.63,0.79923,0.63588,1.34328,0.8542,0.65398,0.76805,0.4073,1.79712,1.06224,2.34134,0.00908098,0.00908098,0.00908098
1973,9243.24,0.81598,0.65024,1.37514,0.8476,0.65666,0.7671,0.40646,1.79289,1.06899,2.33527,0.00908007,0.00908007,0.00908007
1974,9247.9,0.80375,0.68523,1.35324,0.79416,0.70255,0.76481,0.40478,1.79157,1.07053,2.3359,0.00907917,0.00907917,0.00907917
1975,9252.48,0.88474,0.70738,1.42776,0.80229,0.70058,0.76764,0.40526,1.78771,1.0684,2.33603,0.00907827,0.00907827,0.00907827
1976,9257.13,0.87319,0.70987,1.4,0.80715,0.70669,0.76664,0.4041,1.77765,1.07863,2.32796,0.00907736,0.00907736,0.00907736
1977,9261.93,0.90328,0.67198,1.36814,0.81507,0.71476,0.77923,0.40401,1.78018,1.07921,2.33197,0.00907646,0.00907646,0.00907646
1978,9266.58,0.81482,0.61991,1.34554,0.83183,0.71321,0.77967,0.40332,1.77922,1.08199,2.3316,0.00907555,0.00907555,0.00907555
1979,9271.18,0.77021,0.64136,1.33718,0.84037,0.70041,0.77693,0.40063,1.77816,1.08866,2.32816,0.00907465,0.00907465,0.00907465
1980,9275.82,0.86873,0.70147,1.37208,0.82469,0.70139,0.77472,0.40018,1.77877,1.10226,2.32462,0.00907374,0.00907374,0.00907374
1981,9280.4,0.79469,0.62359,1.37189,0.79588,0.69655,0.75753,0.39873,1.78124,1.10186,2.3273,0.00907284,0.00907284,0.00907284
1982,9285.27,0.85598,0.70412,1.38727,0.79273,0.697,0.7574,0.39947,1.78302,1.11245,2.32754,0.00907193,0.00907193,0.00907193
1983,9289.85,0.82832,0.67625,1.39389,0.79487,0.69114,0.75627,0.39604,1.78696,1.11954,2.33038,0.00907102,0.00907102,0.00907102
1984,9294.52,0.8077,0.66512,1.36447,0.79312,0.6908,0.75652,0.39636,1.78998,1.12629,2.32677,0.00907012,0.00907012,0.00907012
1985,9299.1,0.82917,0.69472,1.40348,0.77174,0.71243,0.75051,0.3962,1.7907,1.1288,2.32519,0.00906921,0.00906921,0.00906921
1986,9303.72,0.82188,0.64771,1.3487,0.76852,0.71766,0.75021,0.39589,1.78836,1.13639,2.31783,0.0090683,0.0090683,0.0090683
1987,9308.35,0.81023,0.65111,1.32245,0.77087,0.70479,0.74576,0.39426,1.79265,1.13541,2.32043,0.00906739,0.00906739,0.00906739
1988,9313.03,0.83001,0.67029,1.38014,0.77645,0.72467,0.75997,0.39531,1.79093,1.14068,2.31827,0.00906648,0.00906648,0.00906648
1989,9317.64,0.81683,0.64421,1.32426,0.77866,0.72248,0.76041,0.39743,1.79159,1.14434,2.3191,0.00906557,0.00906557,0.00906557
1990,9322.3,0.78725,0.63205,1.32578,0.77492,0.71363,0.7596,0.39696,1.78889,1.15235,2.31505,0.00906466,0.00906466,0.00906466
1991,9326.89,0.84564,0.66984,1.35193,0.76469,0.69916,0.75912,0.39629,1.78604,1.16015,2.31208,0.00906375,0.00906375,0.00906375
1992,9331.56,0.80851,0.63462,1.33494,0.76298,0.69833,0.75903,0.39533,1.79018,1.15758,2.31714,0.00906284,0.00906284,0.00906284
1993,9336.15,0.81919,0.63106,1.33268,0.76005,0.69907,0.75947,0.39529,1.78786,1.15667,2.31467,0.00906193,0.00906193,0.00906193
1994,9340.81,0.79986,0.64488,1.36113,0.76626,0.69526,0.75954,0.3961,1.78642,1.14969,2.31182,0.00906102,0.00906102,0.00906102
1995,9345.4,0.79406,0.59688,1.30851,0.77005,0.69362,0.76066,0.39844,1.78245,1.14576,2.30602,0.00906011,0.00906011,0.00906011
1996,9350.07,0.80374,0.62133,1.34957,0.78003,0.69095,0.76384,0.39915,1.77154,1.14911,2.29526,0.0090592,0.0090592,0.0090592
1997,9354.69,0.82503,0.66527,1.34445,0.79806,0.67487,0.74774,0.39737,1.76844,1.1553,2.29108,0.00905829,0.00905829,0.00905829
1998,9359.35,0.86584,0.73491,1.38798,0.77964,0.6824,0.74737,0.39899,1.7655,1.14415,2.28588,0.00905737,0.00905737,0.00905737
1999,9363.95,0.79683,0.62441,1.29718,0.79563,0.67511,0.7499,0.40052,1.76335,1.14021,2.28168,0.00905646,0.00905646,0.00905646
2000,9368.75,0.8051,0.62354,1.34913,0.77533,0.69984,0.75238,0.4016,1.7625,1.13782,2.27906,0.00905555,0.00905555,0.00905555
2001,9373.35,0.80303,0.6415,1.35723,0.775,0.70754,0.75154,0.40245,1.76219,1.13416,2.27752,0.00905463,0.00905463,0.00905463
2002,9378.02,0.86548,0.69867,1.40914,0.77277,0.70478,0.7492,0.40208,1.76129,1.13184,2.27553,0.00905372,0.00905372,0.00905372
2003,9382.8,0.83128,0.70961,1.34015,0.75214,0.72563,0.74777,0.40037,1.76576,1.12962,2.28343,0.00905281,0.00905281,0.00905281
2004,9387.47,0.82927,0.63372,1.35751,0.7657,0.70552,0.7454,0.40238,1.76522,1.12418,2.28043,0.00905189,0.00905189,0.00905189
2005,9392.1,0.80728,0.64407,1.33372,0.76696,0.70956,0.74908,0.4031,1.76562,1.11705,2.28247,0.00905097,0.00905097,0.00905097
2006,9396.78,0.83373,0.62531,1.35775,0.77078,0.71033,0.74888,0.40093,1.76172,1.11695,2.27662,0.00905006,0.00905006,0.00905006
2007,9401.37,0.76886,0.61748,1.30282,0.80167,0.67886,0.74937,0.40048,1.75948,1.1125,2.27567,0.00904914,0.00904914,0.00904914
2008,9406.04,0.84698,0.64639,1.35185,0.80691,0.67731,0.75086,0.39694,1.75975,1.10554,2.27757,0.00904823,0.00904823,0.00904823
2009,9410.65,0.83511,0.63344,1.36114,0.8122,0.67597,0.75173,0.39504,1.75713,1.10086,2.27325,0.00904731,0.00904731,0.00904731
2010,9415.32,0.80715,0.63951,1.32038,0.8218,0.68542,0.76792,0.40007,1.75597,1.10176,2.26948,0.00904639,0.00904639,0.00904639
2011,9419.94,0.87638,0.69388,1.40132,0.82273,0.6841,0.76851,0.40069,1.75208,1.09906,2.26722,0.00904547,0.00904547,0.00904547
2012,9424.61,0.77542,0.62284,1.33776,0.83615,0.6916,0.77403,0.39805,1.75067,1.09609,2.26906,0.00904456,0.00904456,0.00904456
2013,9429.19,0.83073,0.67042,1.33174,0.84486,0.69142,0.77573,0.39994,1.74654,1.09732,2.26607,0.00904364,0.00904364,0.00904364
2014,9433.84,0.77736,0.60776,1.30903,0.8454,0.69106,0.77337,0.40184,1.74624,1.09547,2.26579,0.00904272,0.00904272,0.00904272
2015,9438.43,0.8249,0.68089,1.34331,0.84185,0.69133,0.77295,0.40122,1.74241,1.09398,2.26197,0.0090418,0.0090418,0.0090418
2016,9443.5,0.83193,0.6778,1.35755,0.85598,0.69992,0.77622,0.40004,1.74058,1.09508,2.25914,0.00904088,0.00904088,0.00904088
2017,9448.1,0.78157,0.63852,1.33854,0.84905,0.69079,0.76851,0.40013,1.74227,1.09912,2.25933,0.00903996,0.00903996,0.00903996
2018,9452.74,0.82211,0.64052,1.33833,0.84906,0.69171,0.76866,0.39862,1.74283,1.10408,2.25965,0.00903904,0.00903904,0.00903904
2019,9457.33,0.76933,0.61003,1.3353,0.8461,0.68281,0.76463,0.40174,1.74614,1.1052,2.26306,0.00903812,0.00903812,0.00903812
2020,9462.02,0.85628,0.67937,1.40773,0.85037,0.69345,0.77099,0.40324,1.75029,1.10016,2.27029,0.0090372,0.0090372,0.0090372
2021,9466.61,0.84401,0.71685,1.39725,0.85131,0.70947,0.77177,0.40482,1.75154,1.09801,2.27172,0.00903627,0.00903627,0.00903627
2022,9471.27,0.85715,0.73767,1.41999,0.84467,0.70947,0.77194,0.4051,1.76031,1.09575,2.28273,0.00903535,0.00903535,0.00903535
2023,9475.87,0.81068,0.64271,1.33753,0.82183,0.69862,0.76849,0.40631,1.76317,1.09027,2.28577,0.00903443,0.00903443,0.00903443
2024,9480.68,0.81809,0.64479,1.35105,0.81916,0.69144,0.76844,0.41039,1.76002,1.08584,2.281,0.00903351,0.00903351,0.00903351
2025,9485.31,0.80059,0.65912,1.33451,0.80572,0.69144,0.76777,0.41121,1.76333,1.08719,2.2865,0.00903258,0.00903258,0.00903258
2026,9489.99,0.84385,0.69074,1.3721,0.7994,0.68497,0.7649,0.41089,1.76666,1.08262,2.28979,0.00903166,0.00903166,0.00903166
2027,9494.61,0.81825,0.67284,1.38141,0.82158,0.67694,0.76458,0.41187,1.76388,1.08493,2.2869,0.00903074,0.00903074,0.00903074
2028,9499.27,0.86313,0.66574,1.35474,0.82642,0.67694,0.76366,0.40873,1.76657,1.08922,2.28809,0.00902981,0.00902981,0.00902981
2029,9503.88,0.84472,0.66794,1.36719,0.82897,0.69345,0.7658,0.40772,1.76796,1.08807,2.28797,0.00902889,0.00902889,0.00902889
2030,9508.58,0.79844,0.6857,1.3584,0.83627,0.6862,0.7656,0.40819,1.76783,1.08566,2.28864,0.00902796,0.00902796,0.00902796
2031,9513.17,0.80974,0.6474,1.36391,0.82746,0.68648,0.76556,0.40785,1.76888,1.08317,2.28835,0.00902703,0.00902703,0.00902703
2032,9517.84,0.781,0.65523,1.34663,0.82085,0.69345,0.76694,0.40753,1.76703,1.08486,2.28671,0.00902611,0.00902611,0.00902611
2033,9522.43,0.79592,0.66596,1.33123,0.81413,0.68163,0.76118,0.40891,1.75993,1.0842,2.2805,0.00902518,0.00902518,0.00902518
2034,9527.09,0.83984,0.67752,1.38588,0.8175,0.67542,0.76051,0.40611,1.75966,1.08627,2.27878,0.00902426,0.00902426,0.00902426
2035,9531.73,0.77972,0.62433,1.33038,0.8254,0.68468,0.76533,0.40666,1.75829,1.08577,2.27938,0.00902333,0.00902333,0.00902333
2036,9536.38,0.86107,0.75083,1.39097,0.82912,0.68204,0.76275,0.40302,1.7549,1.08716,2.27449,0.0090224,0.0090224,0.0090224
2037,9540.97,0.77432,0.63473,1.35169,0.80886,0.66616,0.75961,0.40138,1.7531,1.08657,2.27421,0.00902147,0.00902147,0.00902147
2038,9545.64,0.78451,0.60991,1.32714,0.81353,0.67311,0.76023,0.40029,1.75301,1.08239,2.27232,0.00902054,0.00902054,0.00902054
2039,9550.28,0.78984,0.62723,1.32421,0.81667,0.6729,0.75961,0.3996,1.75088,1.08091,2.27059,0.00901962,0.00901962,0.00901962
2040,9554.92,0.79079,0.63456,1.33895,0.80805,0.67335,0.76389,0.39684,1.74872,1.08139,2.26767,0.00901869,0.00901869,0.00901869
2041,9559.53,0.82424,0.70353,1.36636,0.80549,0.66442,0.76403,0.39526,1.74638,1.07974,2.26454,0.00901776,0.00901776,0.00901776
