epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
5626,26378,0.60254,0.46554,1.17951,0.72043,0.60461,0.67576,0.34773,1.80048,1.34939,2.42285,0.00992221,0.00992221,0.00992221
5627,26382.6,0.61739,0.46856,1.18961,0.71918,0.60059,0.67602,0.34775,1.8,1.3477,2.42249,0.00992218,0.00992218,0.00992218
5628,26387.3,0.60013,0.50737,1.17774,0.71871,0.5992,0.67576,0.34772,1.80072,1.34859,2.4233,0.00992216,0.00992216,0.00992216
5629,26392,0.60451,0.45166,1.15336,0.71865,0.59899,0.67582,0.3477,1.8005,1.34805,2.42339,0.00992213,0.00992213,0.00992213
5630,26396.7,0.64164,0.53145,1.20329,0.72037,0.60449,0.6762,0.34785,1.80088,1.34716,2.4231,0.0099221,0.0099221,0.0099221
5631,26401.3,0.59842,0.49762,1.20803,0.72748,0.60503,0.6764,0.34795,1.8007,1.34791,2.42291,0.00992207,0.00992207,0.00992207
5632,26406.1,0.66887,0.54558,1.22823,0.72758,0.60537,0.67646,0.34764,1.80032,1.34835,2.42323,0.00992205,0.00992205,0.00992205
5633,26410.7,0.59047,0.45578,1.18661,0.72746,0.60496,0.6764,0.34787,1.80026,1.34835,2.42345,0.00992202,0.00992202,0.00992202
5634,26415.4,0.60889,0.46516,1.17965,0.72746,0.60515,0.67645,0.3476,1.80192,1.34702,2.42524,0.00992199,0.00992199,0.00992199
5635,26420,0.62065,0.48142,1.20479,0.72408,0.60619,0.67571,0.34735,1.801,1.34839,2.42369,0.00992196,0.00992196,0.00992196
5636,26424.9,0.60698,0.45755,1.16876,0.72398,0.60598,0.67679,0.34775,1.801,1.34736,2.42396,0.00992193,0.00992193,0.00992193
5637,26429.6,0.64506,0.49988,1.22753,0.72049,0.60559,0.67672,0.34777,1.80106,1.34776,2.42406,0.00992191,0.00992191,0.00992191
5638,26434.3,0.633,0.49306,1.19134,0.72084,0.60655,0.67621,0.34744,1.80284,1.34456,2.42647,0.00992188,0.00992188,0.00992188
5639,26438.9,0.61604,0.47465,1.18692,0.72384,0.60569,0.67658,0.34732,1.80288,1.34516,2.42649,0.00992185,0.00992185,0.00992185
5640,26443.6,0.62085,0.46498,1.16603,0.72087,0.60665,0.67619,0.34747,1.80258,1.34553,2.42611,0.00992182,0.00992182,0.00992182
5641,26448.2,0.5955,0.45529,1.16152,0.7265,0.60634,0.67649,0.34755,1.8027,1.34535,2.4263,0.0099218,0.0099218,0.0099218
5642,26453.1,0.61532,0.49612,1.22025,0.72154,0.60867,0.67616,0.34732,1.8029,1.34553,2.42648,0.00992177,0.00992177,0.00992177
5643,26457.8,0.6479,0.49336,1.20811,0.72127,0.60806,0.67656,0.34754,1.80268,1.34494,2.42611,0.00992174,0.00992174,0.00992174
5644,26462.5,0.5856,0.48054,1.18372,0.72535,0.60756,0.67614,0.34731,1.80255,1.34576,2.42609,0.00992171,0.00992171,0.00992171
5645,26467.1,0.61947,0.50325,1.20202,0.72748,0.61028,0.67586,0.34718,1.80249,1.34476,2.42596,0.00992169,0.00992169,0.00992169
5646,26471.8,0.57209,0.42207,1.15894,0.72179,0.61004,0.67639,0.3475,1.80291,1.34478,2.42616,0.00992166,0.00992166,0.00992166
5647,26476.4,0.59876,0.42365,1.17611,0.72729,0.60985,0.67571,0.34706,1.80289,1.34491,2.42587,0.00992163,0.00992163,0.00992163
5648,26481.1,0.61516,0.46769,1.17852,0.72173,0.60998,0.67598,0.34753,1.80387,1.34422,2.4265,0.0099216,0.0099216,0.0099216
5649,26485.7,0.61149,0.47924,1.1901,0.71927,0.60106,0.67626,0.34758,1.80341,1.34453,2.42659,0.00992157,0.00992157,0.00992157
5650,26490.4,0.59785,0.46072,1.18544,0.72163,0.61121,0.67741,0.34811,1.80292,1.34491,2.42621,0.00992155,0.00992155,0.00992155
5651,26495.1,0.57839,0.41794,1.13941,0.72174,0.61167,0.67747,0.34867,1.80299,1.3433,2.42646,0.00992152,0.00992152,0.00992152
5652,26499.8,0.59593,0.47909,1.18211,0.7237,0.61062,0.67786,0.34823,1.80332,1.34323,2.42661,0.00992149,0.00992149,0.00992149
5653,26504.4,0.60046,0.46988,1.18019,0.72175,0.61076,0.6768,0.34811,1.80338,1.34265,2.42612,0.00992146,0.00992146,0.00992146
5654,26509.1,0.64861,0.51183,1.20143,0.7242,0.61242,0.67771,0.34868,1.80397,1.34212,2.42659,0.00992144,0.00992144,0.00992144
5655,26513.7,0.5832,0.49938,1.19341,0.72394,0.61182,0.67768,0.34852,1.80382,1.34245,2.42646,0.00992141,0.00992141,0.00992141
5656,26518.5,0.59344,0.45099,1.15494,0.7239,0.6183,0.676,0.34918,1.80412,1.3418,2.42707,0.00992138,0.00992138,0.00992138
5657,26523.1,0.59604,0.51314,1.1852,0.72304,0.6153,0.67637,0.34851,1.80454,1.3414,2.42776,0.00992135,0.00992135,0.00992135
5658,26527.8,0.59405,0.42244,1.20959,0.72837,0.61796,0.67772,0.35052,1.80501,1.34151,2.42807,0.00992133,0.00992133,0.00992133
5659,26532.4,0.66027,0.49653,1.21027,0.72931,0.62066,0.67648,0.34941,1.80555,1.34031,2.42889,0.0099213,0.0099213,0.0099213
5660,26537.1,0.57462,0.49117,1.19084,0.72984,0.61973,0.67609,0.34928,1.80527,1.33977,2.42873,0.00992127,0.00992127,0.00992127
5661,26541.8,0.55101,0.43009,1.14343,0.73195,0.6184,0.67592,0.34892,1.80582,1.33812,2.42937,0.00992124,0.00992124,0.00992124
5662,26546.5,0.60332,0.46553,1.17932,0.72962,0.61973,0.67602,0.34822,1.80636,1.33891,2.43035,0.00992121,0.00992121,0.00992121
5663,26551.3,0.60188,0.45065,1.17348,0.72884,0.61973,0.67581,0.34932,1.80601,1.33775,2.43004,0.00992119,0.00992119,0.00992119
5664,26556,0.61911,0.48507,1.20502,0.73049,0.61973,0.67586,0.3493,1.80582,1.33888,2.42983,0.00992116,0.00992116,0.00992116
5665,26560.6,0.60276,0.46015,1.18964,0.73309,0.61973,0.67565,0.34879,1.80606,1.33825,2.42979,0.00992113,0.00992113,0.00992113
5666,26565.3,0.59624,0.46446,1.1781,0.7383,0.61973,0.68167,0.34896,1.80736,1.33675,2.43162,0.0099211,0.0099211,0.0099211
5667,26570,0.63792,0.47042,1.20178,0.73201,0.61973,0.68037,0.34888,1.80672,1.33694,2.43074,0.00992108,0.00992108,0.00992108
5668,26574.7,0.582,0.46038,1.16782,0.73291,0.61973,0.68028,0.34812,1.80672,1.33645,2.43082,0.00992105,0.00992105,0.00992105
5669,26579.5,0.58424,0.45606,1.16048,0.73931,0.61973,0.68184,0.348,1.80667,1.33562,2.43098,0.00992102,0.00992102,0.00992102
5670,26584.2,0.57289,0.44924,1.16844,0.73033,0.61973,0.67692,0.34777,1.80708,1.33558,2.43199,0.00992099,0.00992099,0.00992099
5671,26588.8,0.59368,0.46664,1.18706,0.72913,0.61973,0.67738,0.34937,1.80613,1.33671,2.4312,0.00992096,0.00992096,0.00992096
5672,26593.7,0.61981,0.49283,1.16545,0.72975,0.61973,0.68049,0.34931,1.80725,1.3358,2.43239,0.00992094,0.00992094,0.00992094
5673,26598.3,0.57027,0.41894,1.14851,0.73536,0.61973,0.68131,0.34755,1.80673,1.33513,2.43194,0.00992091,0.00992091,0.00992091
5674,26603,0.62905,0.50373,1.22123,0.72848,0.61973,0.67715,0.34911,1.80702,1.33474,2.43223,0.00992088,0.00992088,0.00992088
5675,26607.7,0.58637,0.46877,1.16147,0.72326,0.61973,0.67755,0.34904,1.80695,1.33482,2.43234,0.00992085,0.00992085,0.00992085
5676,26612.4,0.60917,0.4689,1.17803,0.72276,0.61973,0.67711,0.34809,1.80645,1.33428,2.43236,0.00992083,0.00992083,0.00992083
5677,26617,0.63132,0.52242,1.20069,0.73565,0.62395,0.68181,0.34926,1.80692,1.33411,2.43265,0.0099208,0.0099208,0.0099208
5678,26621.7,0.62418,0.47264,1.22162,0.72984,0.61973,0.68121,0.34827,1.80613,1.33558,2.43212,0.00992077,0.00992077,0.00992077
5679,26626.3,0.64875,0.50969,1.18571,0.73481,0.62316,0.68252,0.34876,1.80653,1.3337,2.4325,0.00992074,0.00992074,0.00992074
5680,26631,0.61383,0.47231,1.18045,0.73429,0.62253,0.68132,0.34835,1.80746,1.3327,2.43347,0.00992071,0.00992071,0.00992071
5681,26635.7,0.61293,0.43805,1.16308,0.73357,0.62048,0.68125,0.34789,1.80639,1.33461,2.43282,0.00992069,0.00992069,0.00992069
5682,26640.4,0.64217,0.47337,1.22431,0.73351,0.61973,0.68203,0.34992,1.80777,1.3338,2.43398,0.00992066,0.00992066,0.00992066
5683,26645,0.64075,0.48563,1.20683,0.73352,0.61973,0.68129,0.34915,1.8065,1.33402,2.43279,0.00992063,0.00992063,0.00992063
5684,26649.7,0.60335,0.46951,1.18073,0.73366,0.61973,0.68221,0.3482,1.8076,1.33871,2.43462,0.0099206,0.0099206,0.0099206
5685,26654.4,0.62339,0.47821,1.19382,0.73315,0.6206,0.68193,0.34952,1.80688,1.33943,2.43445,0.00992057,0.00992057,0.00992057
5686,26659.1,0.64187,0.52291,1.22642,0.73441,0.61973,0.6819,0.34835,1.80828,1.33793,2.43548,0.00992055,0.00992055,0.00992055
5687,26663.8,0.59526,0.45458,1.15983,0.73424,0.61973,0.68206,0.34941,1.80796,1.33893,2.43484,0.00992052,0.00992052,0.00992052
5688,26668.5,0.59639,0.46248,1.16892,0.73463,0.61973,0.68132,0.34897,1.80744,1.33914,2.43509,0.00992049,0.00992049,0.00992049
5689,26673.1,0.59942,0.48588,1.18331,0.73499,0.61973,0.68207,0.35003,1.80826,1.33855,2.43537,0.00992046,0.00992046,0.00992046
5690,26677.8,0.62908,0.48532,1.22067,0.73622,0.61973,0.68205,0.35036,1.8098,1.33503,2.43773,0.00992044,0.00992044,0.00992044
5691,26682.5,0.6533,0.50471,1.20688,0.73493,0.61973,0.68182,0.35019,1.81018,1.33587,2.43791,0.00992041,0.00992041,0.00992041
5692,26687.2,0.57152,0.45281,1.18594,0.73501,0.61973,0.68211,0.35059,1.81141,1.33485,2.43888,0.00992038,0.00992038,0.00992038
5693,26691.8,0.62799,0.51637,1.20243,0.73482,0.61973,0.68202,0.35061,1.81163,1.33528,2.43935,0.00992035,0.00992035,0.00992035
5694,26696.5,0.58577,0.4477,1.16121,0.73484,0.61973,0.68175,0.35054,1.81146,1.33529,2.43943,0.00992032,0.00992032,0.00992032
5695,26701.2,0.62603,0.48765,1.222,0.73454,0.61973,0.68155,0.35045,1.81063,1.33701,2.43894,0.0099203,0.0099203,0.0099203
5696,26705.8,0.6123,0.49156,1.2034,0.73472,0.61973,0.68219,0.35071,1.8112,1.33502,2.43967,0.00992027,0.00992027,0.00992027
5697,26710.5,0.58402,0.45243,1.15805,0.735,0.61973,0.68198,0.34937,1.81027,1.33704,2.43921,0.00992024,0.00992024,0.00992024
5698,26715.2,0.60937,0.44173,1.17507,0.73506,0.61973,0.6827,0.35065,1.8105,1.33634,2.43949,0.00992021,0.00992021,0.00992021
5699,26719.8,0.56293,0.43322,1.16047,0.73687,0.61973,0.68249,0.34895,1.81054,1.33719,2.43977,0.00992018,0.00992018,0.00992018
5700,26724.5,0.64892,0.48366,1.21791,0.73625,0.61973,0.68234,0.34896,1.8106,1.33694,2.43978,0.00992016,0.00992016,0.00992016
5701,26729.2,0.64359,0.48363,1.21003,0.71269,0.63075,0.68307,0.34921,1.81092,1.3373,2.44015,0.00992013,0.00992013,0.00992013
5702,26733.9,0.57221,0.46072,1.16608,0.73507,0.61973,0.68268,0.34909,1.81057,1.33726,2.44055,0.0099201,0.0099201,0.0099201
5703,26738.5,0.60288,0.4758,1.23138,0.71241,0.6308,0.68327,0.34876,1.81073,1.33749,2.44075,0.00992007,0.00992007,0.00992007
5704,26743.2,0.60187,0.46792,1.18797,0.70443,0.62387,0.67385,0.34937,1.81075,1.33702,2.44044,0.00992004,0.00992004,0.00992004
5705,26747.9,0.60759,0.46224,1.18595,0.71178,0.63077,0.68214,0.35014,1.81098,1.33751,2.44086,0.00992002,0.00992002,0.00992002
5706,26752.6,0.61124,0.48267,1.21053,0.7119,0.63073,0.68281,0.35046,1.81188,1.3364,2.44177,0.00991999,0.00991999,0.00991999
5707,26757.2,0.63382,0.50402,1.24279,0.7175,0.63066,0.68765,0.35196,1.81326,1.3359,2.4443,0.00991996,0.00991996,0.00991996
5708,26761.9,0.61401,0.47441,1.22668,0.72044,0.62919,0.68731,0.35184,1.81246,1.33727,2.44339,0.00991993,0.00991993,0.00991993
5709,26766.5,0.62326,0.48684,1.20967,0.71179,0.63062,0.68299,0.35001,1.8132,1.33612,2.44443,0.0099199,0.0099199,0.0099199
5710,26771.2,0.64787,0.52103,1.21308,0.70921,0.62344,0.67723,0.35044,1.81197,1.33714,2.4431,0.00991988,0.00991988,0.00991988
5711,26775.9,0.59126,0.4529,1.19008,0.70421,0.62327,0.67545,0.3495,1.81246,1.33781,2.44333,0.00991985,0.00991985,0.00991985
5712,26780.6,0.60171,0.47106,1.1662,0.70401,0.62338,0.67532,0.34943,1.81247,1.33698,2.44351,0.00991982,0.00991982,0.00991982
5713,26785.2,0.58404,0.44125,1.15669,0.70729,0.62204,0.67545,0.34951,1.81274,1.33685,2.44334,0.00991979,0.00991979,0.00991979
5714,26789.9,0.63741,0.51676,1.20821,0.70742,0.6218,0.67516,0.34938,1.81316,1.33711,2.44435,0.00991976,0.00991976,0.00991976
5715,26794.5,0.59388,0.46154,1.16873,0.70733,0.62217,0.67518,0.3494,1.81339,1.33657,2.44401,0.00991974,0.00991974,0.00991974
5716,26799.2,0.5582,0.42152,1.16427,0.7079,0.62181,0.67497,0.35004,1.81263,1.33688,2.44364,0.00991971,0.00991971,0.00991971
5717,26803.9,0.58914,0.47166,1.2012,0.70794,0.62195,0.67488,0.34999,1.81198,1.33777,2.44365,0.00991968,0.00991968,0.00991968
5718,26808.6,0.56524,0.46169,1.17974,0.70682,0.62211,0.67558,0.35035,1.81294,1.33698,2.44383,0.00991965,0.00991965,0.00991965
5719,26813.3,0.56654,0.44228,1.16019,0.70715,0.62197,0.67596,0.35051,1.81226,1.33721,2.44374,0.00991962,0.00991962,0.00991962
5720,26818,0.61284,0.47523,1.1704,0.70679,0.62199,0.67618,0.35156,1.81285,1.33698,2.44422,0.0099196,0.0099196,0.0099196
5721,26822.7,0.61319,0.485,1.18153,0.70706,0.62211,0.67612,0.34988,1.8135,1.33548,2.44503,0.00991957,0.00991957,0.00991957
5722,26827.4,0.63607,0.50778,1.22828,0.70672,0.62199,0.67553,0.35035,1.81295,1.33757,2.44459,0.00991954,0.00991954,0.00991954
5723,26832.1,0.58582,0.46367,1.16173,0.7064,0.62183,0.67608,0.34979,1.81282,1.33803,2.44452,0.00991951,0.00991951,0.00991951
5724,26836.8,0.64344,0.46003,1.22187,0.70696,0.62167,0.67574,0.34898,1.81301,1.33732,2.4448,0.00991948,0.00991948,0.00991948
5725,26841.4,0.64244,0.48661,1.20963,0.71233,0.62151,0.67866,0.35093,1.81322,1.33632,2.44496,0.00991946,0.00991946,0.00991946
5726,26846.2,0.63511,0.52907,1.20467,0.70599,0.62136,0.67547,0.34889,1.81327,1.33791,2.44477,0.00991943,0.00991943,0.00991943
5727,26850.9,0.63935,0.46886,1.20131,0.71182,0.62152,0.67886,0.351,1.81326,1.33774,2.44527,0.0099194,0.0099194,0.0099194
5728,26855.7,0.59574,0.46102,1.17857,0.71912,0.62891,0.68852,0.35189,1.81416,1.33848,2.44534,0.00991937,0.00991937,0.00991937
5729,26860.3,0.60989,0.46979,1.18858,0.71142,0.62151,0.676,0.34853,1.81321,1.33855,2.44483,0.00991934,0.00991934,0.00991934
5730,26865,0.61655,0.46642,1.1861,0.71095,0.62151,0.67849,0.34876,1.81366,1.33789,2.44512,0.00991932,0.00991932,0.00991932
5731,26869.6,0.62583,0.49812,1.23409,0.71105,0.62151,0.67852,0.34868,1.81276,1.33922,2.44469,0.00991929,0.00991929,0.00991929
5732,26874.3,0.61586,0.48735,1.20327,0.71177,0.62126,0.67866,0.3487,1.81394,1.33844,2.44552,0.00991926,0.00991926,0.00991926
5733,26879.2,0.59759,0.471,1.19632,0.71142,0.62134,0.67896,0.34879,1.81292,1.3401,2.44599,0.00991923,0.00991923,0.00991923
5734,26883.9,0.62364,0.46192,1.20252,0.7189,0.62851,0.68845,0.34971,1.81369,1.33929,2.44523,0.0099192,0.0099192,0.0099192
5735,26888.6,0.6109,0.4687,1.18604,0.71121,0.62126,0.67891,0.3488,1.81413,1.33904,2.44635,0.00991917,0.00991917,0.00991917
5736,26893.3,0.63656,0.47232,1.21612,0.71241,0.62126,0.67877,0.34877,1.81455,1.33771,2.4467,0.00991915,0.00991915,0.00991915
5737,26897.9,0.6132,0.45978,1.19527,0.71231,0.62126,0.67877,0.34876,1.81365,1.33915,2.44668,0.00991912,0.00991912,0.00991912
5738,26902.6,0.63182,0.47466,1.19942,0.71267,0.62126,0.6787,0.34882,1.81389,1.3398,2.44739,0.00991909,0.00991909,0.00991909
5739,26907.4,0.6711,0.499,1.19453,0.71295,0.62126,0.67865,0.34878,1.81363,1.34041,2.44744,0.00991906,0.00991906,0.00991906
5740,26912.1,0.61168,0.50314,1.19853,0.71021,0.62126,0.67844,0.34963,1.81352,1.34111,2.44679,0.00991903,0.00991903,0.00991903
5741,26916.8,0.65136,0.50326,1.21257,0.71038,0.62148,0.67829,0.34865,1.81381,1.34151,2.44697,0.00991901,0.00991901,0.00991901
5742,26921.6,0.60366,0.47808,1.20291,0.71144,0.62126,0.67821,0.34955,1.8149,1.33987,2.44842,0.00991898,0.00991898,0.00991898
5743,26926.4,0.61628,0.46321,1.17716,0.71117,0.62126,0.67813,0.34858,1.81419,1.3407,2.44735,0.00991895,0.00991895,0.00991895
5744,26931.1,0.60195,0.4789,1.17973,0.71016,0.62126,0.67807,0.34958,1.8146,1.34086,2.44812,0.00991892,0.00991892,0.00991892
5745,26935.7,0.60458,0.48956,1.19846,0.71109,0.62126,0.67782,0.34946,1.81494,1.34098,2.4481,0.00991889,0.00991889,0.00991889
5746,26940.4,0.62247,0.47674,1.21209,0.71101,0.62126,0.6771,0.34951,1.81537,1.34124,2.44841,0.00991887,0.00991887,0.00991887
5747,26945,0.6139,0.46026,1.19482,0.71,0.62126,0.67752,0.3484,1.81527,1.34166,2.44864,0.00991884,0.00991884,0.00991884
5748,26949.7,0.60067,0.44464,1.14781,0.71087,0.62126,0.67768,0.34938,1.81563,1.34174,2.44898,0.00991881,0.00991881,0.00991881
5749,26954.4,0.60566,0.46781,1.19468,0.71081,0.62126,0.67798,0.34964,1.81597,1.34157,2.44888,0.00991878,0.00991878,0.00991878
5750,26959.1,0.60788,0.49076,1.20702,0.70978,0.62147,0.67773,0.34947,1.81559,1.34185,2.4486,0.00991875,0.00991875,0.00991875
5751,26963.7,0.60437,0.44851,1.16987,0.70973,0.62147,0.67722,0.34929,1.81455,1.34419,2.44818,0.00991872,0.00991872,0.00991872
5752,26968.4,0.62557,0.51824,1.20986,0.70963,0.62134,0.67724,0.34931,1.81511,1.34145,2.44885,0.0099187,0.0099187,0.0099187
5753,26973,0.60479,0.44314,1.19361,0.70987,0.62134,0.67729,0.34961,1.81557,1.34452,2.44961,0.00991867,0.00991867,0.00991867
5754,26977.9,0.60889,0.47873,1.17606,0.70974,0.62134,0.67639,0.34954,1.81498,1.34213,2.44947,0.00991864,0.00991864,0.00991864
5755,26982.5,0.57833,0.45155,1.17155,0.70955,0.62146,0.67653,0.34952,1.81493,1.34405,2.44895,0.00991861,0.00991861,0.00991861
5756,26987.2,0.58857,0.47022,1.17315,0.7095,0.62134,0.67632,0.35019,1.8144,1.342,2.44899,0.00991858,0.00991858,0.00991858
5757,26991.8,0.58064,0.45001,1.1705,0.7095,0.62126,0.67778,0.34967,1.81384,1.34368,2.44827,0.00991856,0.00991856,0.00991856
5758,26996.5,0.62688,0.50414,1.21134,0.7086,0.62137,0.67691,0.3494,1.81631,1.34026,2.45105,0.00991853,0.00991853,0.00991853
5759,27001.2,0.61631,0.49063,1.20234,0.70123,0.62292,0.67641,0.34907,1.81599,1.34051,2.4509,0.0099185,0.0099185,0.0099185
5760,27005.9,0.59663,0.48923,1.19869,0.71056,0.62126,0.67719,0.34925,1.81633,1.34118,2.45146,0.00991847,0.00991847,0.00991847
5761,27010.5,0.61141,0.48218,1.18614,0.70968,0.62134,0.677,0.34943,1.81593,1.34185,2.45096,0.00991844,0.00991844,0.00991844
5762,27015.2,0.57975,0.4351,1.19097,0.71146,0.62126,0.67711,0.34928,1.81669,1.34186,2.45158,0.00991841,0.00991841,0.00991841
5763,27019.9,0.62335,0.49374,1.24266,0.71062,0.62126,0.67692,0.34929,1.81675,1.34203,2.45135,0.00991839,0.00991839,0.00991839
5764,27024.6,0.57968,0.43641,1.17337,0.71033,0.62126,0.67699,0.34952,1.81621,1.34304,2.45113,0.00991836,0.00991836,0.00991836
5765,27029.2,0.56913,0.46422,1.17309,0.71092,0.62126,0.67706,0.34928,1.81635,1.34335,2.45121,0.00991833,0.00991833,0.00991833
5766,27033.9,0.56834,0.44121,1.16088,0.71087,0.62126,0.67657,0.3498,1.81749,1.34152,2.45212,0.0099183,0.0099183,0.0099183
5767,27038.5,0.58756,0.44177,1.17864,0.70051,0.6229,0.67654,0.34962,1.81695,1.34377,2.4516,0.00991827,0.00991827,0.00991827
5768,27043.3,0.65318,0.48065,1.19773,0.71118,0.62126,0.67675,0.34937,1.81776,1.34206,2.45249,0.00991824,0.00991824,0.00991824
5769,27047.9,0.59445,0.42506,1.13908,0.7007,0.62295,0.67603,0.34872,1.81665,1.34396,2.45113,0.00991822,0.00991822,0.00991822
5770,27052.6,0.57265,0.4473,1.15797,0.71287,0.62126,0.67629,0.34907,1.81582,1.34313,2.44806,0.00991819,0.00991819,0.00991819
5771,27057.2,0.59367,0.48104,1.20931,0.7022,0.62263,0.67665,0.3492,1.81695,1.34407,2.45092,0.00991816,0.00991816,0.00991816
5772,27062,0.57186,0.4512,1.1575,0.7032,0.62247,0.67591,0.34947,1.8172,1.34414,2.45141,0.00991813,0.00991813,0.00991813
5773,27066.7,0.6393,0.48157,1.19539,0.70296,0.62238,0.6762,0.34964,1.81732,1.34312,2.45205,0.0099181,0.0099181,0.0099181
5774,27071.4,0.56962,0.44906,1.18117,0.70416,0.62224,0.67634,0.34958,1.81586,1.34257,2.44873,0.00991807,0.00991807,0.00991807
5775,27076,0.59406,0.44545,1.16666,0.70401,0.62213,0.67556,0.34915,1.8152,1.34243,2.44808,0.00991805,0.00991805,0.00991805
5776,27080.7,0.63169,0.4841,1.21349,0.70521,0.62212,0.67592,0.34934,1.81698,1.34152,2.44881,0.00991802,0.00991802,0.00991802
5777,27085.3,0.58058,0.45973,1.17335,0.70508,0.62223,0.67575,0.34935,1.81817,1.34145,2.45225,0.00991799,0.00991799,0.00991799
5778,27090,0.61736,0.45401,1.19826,0.70472,0.62199,0.67575,0.34947,1.81828,1.34175,2.45247,0.00991796,0.00991796,0.00991796
5779,27094.8,0.59843,0.45608,1.1987,0.70484,0.62177,0.67565,0.34952,1.81651,1.34264,2.44914,0.00991793,0.00991793,0.00991793
5780,27099.5,0.61635,0.46818,1.18553,0.70608,0.62175,0.67545,0.34957,1.81657,1.34255,2.44918,0.0099179,0.0099179,0.0099179
5781,27104.1,0.61049,0.4899,1.21038,0.70552,0.62163,0.67556,0.34963,1.81621,1.34272,2.44874,0.00991788,0.00991788,0.00991788
5782,27108.8,0.59119,0.48221,1.18521,0.70658,0.62175,0.67527,0.34919,1.81667,1.34272,2.44911,0.00991785,0.00991785,0.00991785
5783,27113.6,0.58132,0.49262,1.18579,0.70662,0.62163,0.67517,0.34925,1.81698,1.34286,2.44913,0.00991782,0.00991782,0.00991782
5784,27118.3,0.5542,0.46104,1.17474,0.707,0.62138,0.67539,0.34946,1.81885,1.34287,2.45344,0.00991779,0.00991779,0.00991779
5785,27123,0.58564,0.46818,1.1718,0.70694,0.62138,0.67489,0.34909,1.81846,1.34151,2.45308,0.00991776,0.00991776,0.00991776
5786,27127.7,0.59029,0.43376,1.19448,0.70703,0.6215,0.67484,0.34903,1.81755,1.34223,2.44942,0.00991773,0.00991773,0.00991773
5787,27132.4,0.59271,0.48031,1.20659,0.70891,0.62126,0.67506,0.34911,1.81717,1.3423,2.44902,0.00991771,0.00991771,0.00991771
5788,27137.1,0.58345,0.45631,1.17532,0.70986,0.62126,0.67545,0.34928,1.81777,1.34155,2.44995,0.00991768,0.00991768,0.00991768
5789,27141.7,0.61559,0.44846,1.16892,0.71047,0.62126,0.67487,0.34909,1.8176,1.342,2.44961,0.00991765,0.00991765,0.00991765
5790,27146.4,0.58793,0.46398,1.16233,0.71092,0.62126,0.67473,0.34909,1.81767,1.34204,2.44994,0.00991762,0.00991762,0.00991762
5791,27151.1,0.63003,0.46768,1.21047,0.71245,0.62123,0.67435,0.34884,1.81831,1.34128,2.45016,0.00991759,0.00991759,0.00991759
5792,27155.8,0.59946,0.48542,1.18265,0.71083,0.6206,0.67464,0.34897,1.81863,1.34141,2.45057,0.00991756,0.00991756,0.00991756
5793,27160.4,0.63831,0.47158,1.20123,0.71153,0.6201,0.67427,0.34921,1.81864,1.34144,2.45058,0.00991754,0.00991754,0.00991754
5794,27165.1,0.56566,0.4418,1.17822,0.71161,0.61967,0.67472,0.34771,1.81969,1.34097,2.45358,0.00991751,0.00991751,0.00991751
5795,27169.7,0.62552,0.51348,1.21463,0.71187,0.6191,0.67418,0.34902,1.8181,1.34136,2.44976,0.00991748,0.00991748,0.00991748
5796,27174.5,0.5755,0.46939,1.18494,0.70546,0.612,0.67387,0.34885,1.81888,1.34147,2.4503,0.00991745,0.00991745,0.00991745
5797,27179.1,0.6294,0.46393,1.19871,0.70513,0.612,0.67336,0.34863,1.81848,1.34104,2.44994,0.00991742,0.00991742,0.00991742
5798,27183.8,0.62144,0.47094,1.21733,0.70729,0.612,0.67335,0.34868,1.81881,1.3418,2.44961,0.00991739,0.00991739,0.00991739
5799,27188.4,0.59846,0.46948,1.15854,0.7077,0.612,0.67363,0.3487,1.81937,1.34145,2.45019,0.00991737,0.00991737,0.00991737
5800,27193.1,0.62821,0.48881,1.21596,0.70696,0.612,0.67345,0.3488,1.82093,1.34029,2.45355,0.00991734,0.00991734,0.00991734
5801,27197.7,0.58171,0.4569,1.18548,0.70151,0.612,0.67305,0.34869,1.81894,1.34068,2.44973,0.00991731,0.00991731,0.00991731
5802,27202.4,0.62996,0.47195,1.19797,0.70309,0.612,0.67293,0.34759,1.81887,1.34062,2.44976,0.00991728,0.00991728,0.00991728
5803,27207.2,0.5869,0.44932,1.17871,0.70164,0.612,0.6725,0.34829,1.81876,1.34007,2.44969,0.00991725,0.00991725,0.00991725
5804,27211.9,0.60858,0.46499,1.16158,0.69896,0.612,0.6732,0.34754,1.81948,1.34185,2.45035,0.00991722,0.00991722,0.00991722
5805,27216.6,0.58553,0.42384,1.1636,0.7025,0.612,0.67209,0.3471,1.82029,1.34194,2.45293,0.0099172,0.0099172,0.0099172
5806,27221.3,0.61076,0.51063,1.20442,0.7155,0.612,0.67249,0.34742,1.82099,1.34128,2.4531,0.00991717,0.00991717,0.00991717
5807,27225.9,0.63368,0.48704,1.18261,0.70181,0.612,0.67225,0.34774,1.81916,1.3418,2.44925,0.00991714,0.00991714,0.00991714
5808,27230.6,0.64675,0.4919,1.21746,0.72054,0.612,0.6721,0.34758,1.82082,1.34168,2.45263,0.00991711,0.00991711,0.00991711
